Sector,RealSector,Country,Country Code,amount,time,DealType,Company Name,DealSubtype
Services,Media/Television,Mexico,MX,48950000.0,1993,,Impulsora de Television del Centro,
Services,Services,Mexico,MX,146860000.0,1993,,Compania Operadora de Teatros,
Services,Media/Television,Mexico,MX,351850000.0,1993,,Television Azteca,
Services,Media/Television,Mexico,MX,641000000.0,1993,"2 TV channel concessions, 1 TV station, 126 cinemas",Controladora Mexicana de Communicaciones,
Financial,Banking,Mexico,MX,147900000.0,1994,"direct sale;""L"" issuance",Banca Serfin S.A.,
Other,Warehouse,Mexico,MX,18500000.0,1994,direct sale,Puerto Interno Pantaco,
Services,Services,Mexico,MX,200000.0,1994,direct sale,"Almacenes Nacionales de Deposito,S.A.",
Services,Tourism,Mexico,MX,900000.0,1994,direct sale; sale of assets,Villa Arqueologica de Coba,
Services,Tourism,Mexico,MX,1300000.0,1994,direct sale; sale of assets,Villa Arqueologica de Uxmal,
Services,Tourism,Mexico,MX,1500000.0,1994,direct sale; sale of assets,Villa Arqueologica de Teotihuacan,
Services,Tourism,Mexico,MX,1800000.0,1994,direct sale; sale of assets,Villa Arquelogica de Chichen Itza,
Services,Tourism,Mexico,MX,2500000.0,1994,direct sale; sale of assets,Villa Arqueologica de Cholula,
Services,Tourism,Mexico,MX,2500000.0,1994,direct sale; minor state participation in the stock,"Complejos Turisticos de Huatuclo, S.A. de C.V.",
Services,Tourism,Mexico,MX,7400000.0,1994,direct sale; sale of assets,"Profotur, S.A. de C.V.",
Services,Tourism,Mexico,MX,31800000.0,1994,sale of assets,Aldea Vacacional Cancun,
Infrastructure,Telecommunications,Mexico,MX,550000000.0,1994,"private offer Euromarket; ""L""Provisionally Redeemable Income Debt Exc","Telefonos de Mexico, S.A.",
Other,Storage,Mexico,MX,80000.0,1995,Public offer,"Immueble en Sn. Andres Tuxtla, Ver.",
Other,Storage,Mexico,MX,230000.0,1995,Public offer,"Inmueble en Cd. Obregon, Son.",
Infrastructure,Ports,Mexico,MX,2450000.0,1995,Partial Rights Cession,Lazaro Cardenas II,
Infrastructure,Ports,Mexico,MX,2900000.0,1995,Partial Rights Cession,Manzanillo II,
Infrastructure,Ports,Mexico,MX,2920000.0,1995,Partial Rights Cession,Lazaro Cardenas I,
Infrastructure,Cargo and Containers,Mexico,MX,5540000.0,1995,Partial Rights Cession,Altamira I,
Infrastructure,Ports,Mexico,MX,49190000.0,1995,Partial Rights Cession,Manzanillo I,
Infrastructure,Ports,Mexico,MX,103650000.0,1995,Partial Rights Cession,Veracruz,
Manufacturing & Services,Construction,Mexico,MX,290000.0,1996,Public offer,Bodega 110 Taller,
Other,Storage,Mexico,MX,410000.0,1996,Public offer,Bodega 111,
Other,Storage,Mexico,MX,1080000.0,1996,Public offer,61 Unidades de Acopio,
Other,Storage,Mexico,MX,1380000.0,1996,Public offer,Bodega 40 Andsa Modif,
Other,Storage,Mexico,MX,1380000.0,1996,Public offer,Bodega 70 Andsa Modif,
Other,Storage,Mexico,MX,1750000.0,1996,Public offer,Bodega 16 & 32,
Other,Storage,Mexico,MX,5880000.0,1996,Public offer,"Bodega 45-47, 58-59",
Manufacturing & Services,Chemicals,Mexico,MX,16760000.0,1990,,Fermentaciones Mexicanas,
Financial,Banking,Mexico,MX,603270000.0,1992,,Banco Mexicano Somex,
Other,Storage,Mexico,MX,11320000.0,1996,Public offer,23 Bodegas de Pantaco,
Energy,Energy,Mexico,MX,106000000.0,1988,,Tereftalatos Mexicanos,
Primary,Mining,Mexico,MX,1360000000.0,1988,,Mexicana de Cobre,
Services,Hotel,Mexico,MX,110000000.0,1988,50/50 split assumed,Nikko Hotel,
Infrastructure,Airlines,Mexico,MX,339000000.0,1988,,Aerovias de Mexico,
Financial,Financial Services,Mexico,MX,950000.0,1989,,Inmobiliaria Mexicana Industrial,
Financial,Insurance,Mexico,MX,5160000.0,1989,,Afianzadora Mexicana,
Manufacturing & Services,Manufacturing,Mexico,MX,960000.0,1989,,Comercial de Telas,
Manufacturing & Services,Manufacturing,Mexico,MX,1420000.0,1989,,Refractarios Hidalgo,
Manufacturing & Services,Manufacturing,Mexico,MX,1950000.0,1989,,Ahmsa Ingenieria,
Manufacturing & Services,Sugar,Mexico,MX,3630000.0,1989,,Ingenio Calipam,
Manufacturing & Services,Manufacturing,Mexico,MX,4040000.0,1989,,Astilleros Unido de Ensenada,
Manufacturing & Services,Manufacturing,Mexico,MX,5030000.0,1989,,Motores Perkins,
Manufacturing & Services,Chemicals,Mexico,MX,5380000.0,1989,,Centro Industrial Bioquimico,
Manufacturing & Services,Manufacturing,Mexico,MX,8340000.0,1989,,Electrometalurgia de Veracruz,
Manufacturing & Services,Manufacturing,Mexico,MX,8460000.0,1989,,Moto Diesel Mexicana,
Manufacturing & Services,Sugar,Mexico,MX,32640000.0,1989,,Ingenio Plan de San Luis,
Manufacturing & Services,Sugar,Mexico,MX,41690000.0,1989,,Ingenio San Gabriel Veracruz,
Manufacturing & Services,Manufacturing,Mexico,MX,82420000.0,1989,,Grupo Dina,
Manufacturing & Services,Sugar,Mexico,MX,86990000.0,1989,,Ingenio Alvaro Obregon,
Manufacturing & Services,Steel,Mexico,MX,1250000.0,1989,,Hierro y Acero del Norte,
Primary,Mining,Mexico,MX,1660000.0,1989,,Compania Minera Cedros,
Primary,Mining,Mexico,MX,5210000.0,1989,,Macocozac,
Primary,Mining,Mexico,MX,43040000.0,1989,,Minera Real de Angeles,
Services,Commerce,Mexico,MX,400000.0,1989,,Datatronic,
Services,Hotel,Mexico,MX,1060000.0,1989,,Hotel El Mirador,
Services,Commerce,Mexico,MX,2740000.0,1989,,Algondonera Comercial Mexicana,
Services,Services,Mexico,MX,230300000.0,1989,,Cafes y Cafeterias de Mexico,
Infrastructure,Airlines,Mexico,MX,140000000.0,1989,purchase via capital increase,Compania Mexicana de Aviacion,
Infrastructure,Airlines,Mexico,MX,262810000.0,1989,,Aeronaves de Mexico,
Financial,Financial Services,Mexico,MX,220000.0,1990,,Urbanizadora de Hermosillo,
Manufacturing & Services,Agribusiness,Mexico,MX,720000.0,1990,,CONASUPO-Iguala,
Manufacturing & Services,Agribusiness,Mexico,MX,1080000.0,1990,,Beneficiadora de Coco Acapulco,
Manufacturing & Services,Sugar,Mexico,MX,1270000.0,1990,,Ingenio La Purisima,
Manufacturing & Services,Forestry,Mexico,MX,1550000.0,1990,,Madera Industrializados de Quintana Roo,
Manufacturing & Services,Agribusiness,Mexico,MX,1700000.0,1990,,ALBAMEX-Planta Mentonina,
Manufacturing & Services,Sugar,Mexico,MX,3050000.0,1990,,Ingenio de Casabano la Abeja,
Manufacturing & Services,Sugar,Mexico,MX,3060000.0,1990,,Ingenio El Dorado,
Manufacturing & Services,Agribusiness,Mexico,MX,3100000.0,1990,,ALBAMEX-Planta Guadalajara,
Manufacturing & Services,Sugar,Mexico,MX,3420000.0,1990,,Compania Azucarera del Istmo,
Manufacturing & Services,Sugar,Mexico,MX,3970000.0,1990,,Compania Azucarera de los Mochis,
Manufacturing & Services,Sugar,Mexico,MX,4090000.0,1990,,Ingenio la Primavera,
Manufacturing & Services,Agribusiness,Mexico,MX,4560000.0,1990,,TABAMEX-exportacion,
Manufacturing & Services,Agribusiness,Mexico,MX,4640000.0,1990,,ALBAMEX-Planta Merida,
Manufacturing & Services,Agribusiness,Mexico,MX,5080000.0,1990,,CONASUPO-Navojoa,
Manufacturing & Services,Agribusiness,Mexico,MX,5090000.0,1990,,TABAMEX-Lazaro Cardenas,
Manufacturing & Services,Agribusiness,Mexico,MX,5510000.0,1990,,CONASUPO-Monterrey 2,
Manufacturing & Services,Agribusiness,Mexico,MX,5670000.0,1990,,ALBAMEX-Planta Texcoco,
Manufacturing & Services,Agribusiness,Mexico,MX,6400000.0,1990,,TABAMEX-Tabacos Aztecas,
Manufacturing & Services,Agribusiness,Mexico,MX,7440000.0,1990,,CONASUPO-Nuevo Laredo,
Manufacturing & Services,Sugar,Mexico,MX,8080000.0,1990,,Ingenio de Huixtla,
Manufacturing & Services,Manufacturing,Mexico,MX,8270000.0,1990,,Fabrica de Tractores Agricolas,
Manufacturing & Services,Agribusiness,Mexico,MX,9720000.0,1990,,CONASUPO-Ciudad Obregon 2,
Manufacturing & Services,Agribusiness,Mexico,MX,9910000.0,1990,,CONASUPO-Mexicali,
Manufacturing & Services,Agribusiness,Mexico,MX,11580000.0,1990,,CONASUPO-Matamoros,
Manufacturing & Services,Sugar,Mexico,MX,12100000.0,1990,,Fomento Azucarero del Golfo,
Manufacturing & Services,Sugar,Mexico,MX,15000000.0,1990,,Ingenio Hermenegildo Galeana,
Manufacturing & Services,Agribusiness,Mexico,MX,16410000.0,1990,,CONASUPO-Gomez Palacio,
Services,Retail,Moldova,MD,100000.0,1993,first public voucher auction,7 shops & 2 cafes,
Manufacturing & Services,Agriculture,Moldova,MD,230000.0,1996,Cash sales,Vara,
Services,Trade,Moldova,MD,110000.0,1996,Cash sales,Bujor,
Services,Trade,Moldova,MD,120000.0,1996,Cash sales,Steluta,
Services,Trade,Moldova,MD,130000.0,1996,Cash sales,Chimia in gospodarie,
Services,Trade,Moldova,MD,130000.0,1996,Cash sales,Plai gura de rai,
Services,Trade,Moldova,MD,150000.0,1996,Cash sales,Beriozca,
Services,Trade,Moldova,MD,160000.0,1996,Cash sales,Ludmila,
Services,Trade,Moldova,MD,180000.0,1996,Cash sales,Izvor,
Services,Trade,Moldova,MD,270000.0,1996,Cash sales,Cheia,
Services,Hotel,Morocco,MA,4300000.0,1994,direct sale 38.5 Mn dirhams,Toubkal Hotel,
Infrastructure,Gas Distribution,Morocco,MA,16180000.0,1993,direct sale,Societe Petroles du Maghreb (PETROM),
Infrastructure,Gas Distribution,Morocco,MA,32260000.0,1993,,TOTAL MAROC,
Energy,Petrochemicals,Morocco,MA,37740000.0,1993,direct sale,SNEP,
Energy,Petroleum,Morocco,MA,46600000.0,1993,direct sale,Shell Maroc,
Manufacturing & Services,Manufacturing,Morocco,MA,1900000.0,1993,direct sale,CHELCO,
Manufacturing & Services,Food Processing,Morocco,MA,2960000.0,1993,tender offer; employees,Societe de Derives de Sucre  (Soders),
Manufacturing & Services,Cement,Morocco,MA,97710000.0,1993,public offer/tender,CIOR Ciments de l'Oriental,
Services,Hotel,Morocco,MA,540000.0,1993,direct sale,Hotel les Amandiers,
Services,Hotel,Morocco,MA,1600000.0,1993,direct sale,Hotel Tarik Tangier,
Services,Hotel,Morocco,MA,3760000.0,1993,,Hotel Volubilis,
Services,Hotel,Morocco,MA,5300000.0,1993,direct sale,Hotel Basma Casablanca,
Infrastructure,Transport,Morocco,MA,26850000.0,1993,public offer/tender,CTM International Bus Co. (CTM-LN),
Energy,"Petroleum, Oil & Gas",Morocco,MA,90000.0,1994,re-purchase; US$90K cash + US$1.6 investment commitment,Dragon Gas,
Energy,"Petroleum, Oil & Gas",Morocco,MA,10500000.0,1994,direct sale,Compagnie Morocaine des Hydrocarbures,
Energy,"Petroleum, Oil & Gas",Morocco,MA,12280000.0,1994,direct sale,Mobil-Maroc,
Energy,"Petroleum, Oil & Gas",Morocco,MA,33480000.0,1994,direct sale,Total Maroc,
Financial,Banking,Morocco,MA,14400000.0,1994,tender + Casablanka Stock Exchange,Sofac-Credit,
Financial,Insurance,Morocco,MA,226560000.0,1994,"public offer; 16% sold to foreigners, rest sold on Casablanca Exchange",Societe Nationale d'Investissement,
Manufacturing & Services,Manufacturing,Morocco,MA,,1994,direct sale; employees,General Tire and Rubber Company of Morocco,
Manufacturing & Services,Manufacturing,Morocco,MA,,1994,direct sale,Modulec,
Services,Hotel,Morocco,MA,1000000.0,1994,direct sale,Hotel Rissani,
Services,Hotel,Morocco,MA,2000000.0,1994,direct sale,Hotel des Ilcs,
Services,Hotel,Morocco,MA,2000000.0,1994,direct sale,Hotel Zalagh,
Services,Hotel,Morocco,MA,3900000.0,1994,direct sale for 35 Mn dirhams,Volubilis Hotel,
Services,Hotel,Morocco,MA,4600000.0,1994,direct sale for 41 Mn dirhams,Transatlantic hotel,
Services,Hotel,Morocco,MA,6000000.0,1994,direct sale,Malabata Hotel,
Services,Hotel,Morocco,MA,20000000.0,1994,direct sale,Casablanca Hotel,
Infrastructure,Transportation,Morocco,MA,6000000.0,1994,public offer on the Casablanca Stock Exchange,Compagnie Marocaine des Transports-Lignes Nationales,
Financial,Consumer Credit,Morocco,MA,180000.0,1995,employee offer,SOFAC/Credit,
Financial,Financial Services/Banking,Morocco,MA,9020000.0,1995,public offer/employee offer,Credit EQDOM,
Financial,Banking,Morocco,MA,208620000.0,1995,public offer/tender/employee offer,BMCE,
Manufacturing & Services,Manufacturing,Morocco,MA,,1995,direct sale,SIMEF,
Manufacturing & Services,Cement,Morocco,MA,,1995,employees,CIOR,
Manufacturing & Services,Manufacturing,Morocco,MA,190000.0,1995,direct sale,SICO-Centre,
Manufacturing & Services,Agribusiness,Morocco,MA,1010000.0,1995,restricted tender,SOTRAMEG,
Manufacturing & Services,Cement,Morocco,MA,1170000.0,1995,employee offer,CIOR,
Manufacturing & Services,Manufacturing,Morocco,MA,1200000.0,1995,direct sale,ICOZ,
Manufacturing & Services,Newspapers,Morocco,MA,2810000.0,1995,direct sale,SOCHEPRESS,
Services,Hotel,Morocco,MA,350000.0,1995,tender,Hotel Oukaimeden,
Services,Hotel,Morocco,MA,1520000.0,1995,tender/direct sale,Hotel Friouato,
Services,Hotel,Morocco,MA,1700000.0,1995,tender,Hotel Azghour,
Services,Hotel,Morocco,MA,2600000.0,1995,tender,Hotel Doukkala,
Services,Hotel,Morocco,MA,3510000.0,1995,direct sale,Hotel les Merinides,
Services,Hotel,Morocco,MA,5850000.0,1995,direct sale,Hotel de la Tour Hassan,
Energy,Gas Storage,Morocco,MA,8990000.0,1996,Tender,SOMAS,
Energy,Petroleum,Morocco,MA,172650000.0,1996,Public offer,SAMIR,
Manufacturing & Services,Leather,Morocco,MA,,1996,Direct sale,MAPROC,
Manufacturing & Services,Fertilizer,Morocco,MA,13780000.0,1996,Public offer,FERTIMA,
Primary,Mining,Morocco,MA,26900000.0,1996,Direct sale,SMI,
Manufacturing & Services,Steel,Morocco,MA,48230000.0,1996,Public offer,SONASID,
Energy,Petroleum/oil refineries,Morocco,MA,416000000.0,1997,Private sale,Societe Anonyme Marocaine de l'Industrie de Raffinage (Samir); Societe Cherifienne de Petroles (SCP),
Financial,Insurance,Morocco,MA,32000000.0,1997,Private sale,Compagnie Nord Africaine et Intercontinentale d'Assurances (CNIA),
Financial,Banking,Morocco,MA,64000000.0,1997,Private sale,Banque Marocaine de Commerce Exterieur (BMCE Bank),
Financial,Banking,Morocco,MA,80000000.0,1997,Private sale,Banque Marocaine de Commerce Exterieur (BMCE Bank),
Manufacturing & Services,Lead foundry,Morocco,MA,3900000.0,1997,Private sale,FPZ,
Primary,Mining,Morocco,MA,3900000.0,1997,Private sale,SAMINE flurospar mine,
Primary,Mining,Morocco,MA,6900000.0,1997,Private sale,SOMIFER copper mine,
Primary,Mining,Morocco,MA,8900000.0,1997,Private sale,CTT cobalt mine,
Primary,Metallurgy,Morocco,MA,13900000.0,1997,Public offer,Societe Metallurgique d'Imiter (SMI),
Manufacturing & Services,Steel,Morocco,MA,86600000.0,1997,Private sale,Societe Nationale de Siderurgie (SONASID),
Services,Tourism,Morocco,MA,30000.0,1997,Direct sale,Hotel Splendid,
Infrastructure,Water,Morocco,MA,,1997,Concession,Lyonnais des Eaux de Casablanca,
Infrastructure,Gas distribution,Morocco,MA,,1998,Direct sale,National Gaz,
Energy,Oil refinery,Morocco,MA,1700000.0,1998,Workers,SCP,
Energy,Oil refinery,Morocco,MA,2890000.0,1998,Direct negotiation,SCP,
Energy,Oil refinery,Morocco,MA,4440000.0,1998,Workers,SAMIR,
Energy,Oil refinery,Morocco,MA,30840000.0,1998,Direct negotiation,SAMIR,
Financial,Insurance,Morocco,MA,,1998,IPO,La marocaine vie,
Financial,Insurance,Morocco,MA,36900000.0,1998,IPO,Wafa Assurance,
Manufacturing & Services,Steel Laminator,Morocco,MA,3190000.0,1998,Workers,SONASID,
Services,Hotel,Morocco,MA,570000.0,1998,Direct negotiation,Tinsouline,
Services,Hotel,Morocco,MA,1460000.0,1998,Direct negotiation,Transatlatique-Casa,
Services,Hotel,Morocco,MA,2550000.0,1998,Direct negotiation,Les Almoravides,
Services,Hotel,Morocco,MA,7710000.0,1998,Direct negotiation,Les Dunes D'Or,
Manufacturing & Services,Manufacturing (Fertilizers),Morocco,MA,23470000.0,1999,Trade sale,Fertima,
Other,Other,Morocco,MA,1135820000.0,1999,Trade sale,Other,
Services,Hotels and restaurants,Morocco,MA,670000.0,1999,Trade sale,Saghro,
Manufacturing & Services,Glass,Mozambique,MZ,80000.0,1990,,"Palvidrio, Lda.",
Manufacturing & Services,Agribusiness,Mozambique,MZ,850000.0,1994,investment commitment US$426K,Emopesca,
Services,Automobile repair,Mozambique,MZ,150000.0,1989,,"Stand Fonsecas, Lda.",
Services,Commerce,Mozambique,MZ,890000.0,1989,,Firma Amntlal Bikha,
Services,Hotel,Mozambique,MZ,70000.0,1990,,Complexo Turistico Seta,
Manufacturing & Services,Glass,Mozambique,MZ,80000.0,1990,,S. Fonseca Zenha,
Manufacturing & Services,Chemicals,Mozambique,MZ,90000.0,1990,,Gerg Shroeder e Leidernberg,
Energy,Oil refining,Mozambique,MZ,140000.0,1990,,Refinol,
Manufacturing & Services,Ceramics,Mozambique,MZ,140000.0,1990,,Ceramica de Xinavane,
Manufacturing & Services,Construction materials,Mozambique,MZ,150000.0,1990,,Sogral,
Manufacturing & Services,Construction,Mozambique,MZ,150000.0,1990,,Jose Pinto,
Manufacturing & Services,Ceramics,Mozambique,MZ,190000.0,1990,,Ceramica Julio G. Ferreira,
Manufacturing & Services,Cement,Mozambique,MZ,210000.0,1990,,Fabrica de Cimento de Tete,
Manufacturing & Services,Agribusiness/Poultry,Mozambique,MZ,320000.0,1990,,Avicola de Inahambane,
Manufacturing & Services,Manufacturing,Mozambique,MZ,380000.0,1990,,Facoza,
Manufacturing & Services,Metal processing,Mozambique,MZ,390000.0,1990,,Ecome- Fab IV,
Manufacturing & Services,Wines & spirits,Mozambique,MZ,400000.0,1990,,"A. Dias Coelho E Companhia, Lda.",
Other,Adhesives,Mozambique,MZ,700000.0,1990,,Facol,
Services,Retail,Mozambique,MZ,60000.0,1991,,Equitel,
Manufacturing & Services,Wood Processing,Mozambique,MZ,60000.0,1991,,Serracao de Mahate,
Manufacturing & Services,Furniture,Mozambique,MZ,120000.0,1991,,Carpintaria A. Pina Gouveia,
Manufacturing & Services,Wood Processing,Mozambique,MZ,130000.0,1991,,Serracao de Montepuez,
Manufacturing & Services,Glass cutting,Mozambique,MZ,140000.0,1991,,"Vidralia, Lda.",
Manufacturing & Services,Wood Processing,Mozambique,MZ,140000.0,1991,,Serracao Madeira de Cuamba,
Manufacturing & Services,Furniture,Mozambique,MZ,150000.0,1991,,Pandora (Lojas) Lda.,
Manufacturing & Services,Furniture,Mozambique,MZ,160000.0,1991,,"Mocambique & America Comercial, Lda.",
Manufacturing & Services,Construction materials,Mozambique,MZ,170000.0,1991,,Fabrica de Ladrilhos E Mosaicos,
Other,Consumer Goods,Mozambique,MZ,190000.0,1991,,Casa Dias de Nampula,
Other,Consumer Goods,Mozambique,MZ,210000.0,1991,,Prolar,
Manufacturing & Services,Furniture,Mozambique,MZ,230000.0,1991,,Mobel,
Manufacturing & Services,Agribusiness,Mozambique,MZ,250000.0,1991,,Unidad Producao 16 Junho,
Manufacturing & Services,Wood Processing,Mozambique,MZ,320000.0,1991,,Somul,
Services,Printing,Mozambique,MZ,340000.0,1991,,"Tipografia Artes Graficas, Lda.",
Services,Driving school,Mozambique,MZ,340000.0,1991,,Escola de Conducao de Maputo,
Manufacturing & Services,Wines & spirits,Mozambique,MZ,400000.0,1991,,"Fabrica de Licores de Mocambique, Lda.",
Manufacturing & Services,Machinery repair,Mozambique,MZ,610000.0,1991,,Siesta,
Manufacturing & Services,Metal furniture,Mozambique,MZ,670000.0,1991,,Spanos-Beira Lda,
Manufacturing & Services,Ceramics,Mozambique,MZ,50000.0,1992,,Ceramica Artistica Industrial,
Manufacturing & Services,Wood Processing,Mozambique,MZ,50000.0,1992,,Serracoes Reunidas da Zambezia,
Manufacturing & Services,Manufacturing,Mozambique,MZ,60000.0,1992,,Prodrag,
Manufacturing & Services,Chemicals,Mozambique,MZ,60000.0,1992,,Elvolac,
Services,Driving School,Mozambique,MZ,60000.0,1992,,Escola de Conducao de Xai-Xai,
Manufacturing & Services,Ceramics,Mozambique,MZ,90000.0,1992,,Ceramica Herculano Faria,
Manufacturing & Services,Glass,Mozambique,MZ,90000.0,1992,,"Jose Magalhaes & Filhos, Lda.",
Manufacturing & Services,Construction/Building material,Mozambique,MZ,110000.0,1992,,Silex,
Other,Stone extraction,Mozambique,MZ,140000.0,1992,,Pedreira do Km 50,
Manufacturing & Services,Construction/Building material,Mozambique,MZ,140000.0,1992,,Patial,
Manufacturing & Services,Paper,Mozambique,MZ,160000.0,1992,,Fabrica Gazela,
Manufacturing & Services,Agribusiness,Mozambique,MZ,160000.0,1992,,Propiedade Jagaia I,
Manufacturing & Services,Furniture,Mozambique,MZ,170000.0,1992,,Moveis Correia & Capucha,
Manufacturing & Services,Wood Processing,Mozambique,MZ,170000.0,1992,,Carpintaria Marcenaria Ultramar,
Manufacturing & Services,Ceramics,Mozambique,MZ,190000.0,1992,,Ceramica Joao Silva Barros,
Manufacturing & Services,Construction,Mozambique,MZ,190000.0,1992,,Empresa Constructora Beira (ECOB),
Services,Printing,Mozambique,MZ,260000.0,1992,,"Spanos (Nampula), Lda.",
Manufacturing & Services,Wood Processing,Mozambique,MZ,310000.0,1992,,Serbeira,
Other,Fishing,Mozambique,MZ,400000.0,1992,,Sulpesca LDA,
Manufacturing & Services,Wood Processing,Mozambique,MZ,480000.0,1992,,Consorcio Industrial,
Manufacturing & Services,Wood Processing,Mozambique,MZ,530000.0,1992,,Serracao de Lhanguene,
Manufacturing & Services,Beverages,Mozambique,MZ,900000.0,1992,,Fabrica de Refrigerantes da Beira,
Other,Fishing,Mozambique,MZ,900000.0,1992,,Gambeira LDA,
Manufacturing & Services,Beverages,Mozambique,MZ,1400000.0,1992,,Fabrica de Refrigerantes da Machava,
Other,Fishing,Mozambique,MZ,2250000.0,1992,,Marbeira LDA,
Manufacturing & Services,Wood Processing,Mozambique,MZ,50000.0,1993,,Serracao de Maloca,
Manufacturing & Services,Wood Processing,Mozambique,MZ,60000.0,1993,,Serracao de Mbone-Funhalouro,
Services,Retail,Mozambique,MZ,70000.0,1993,,Ciclomontagem,
Manufacturing & Services,Wood Processing,Mozambique,MZ,70000.0,1993,,Serracao de Chitanga,
Manufacturing & Services,Wood Processing,Mozambique,MZ,80000.0,1993,,Serracao Massinga,
Manufacturing & Services,Chemicals,Mozambique,MZ,80000.0,1993,,"Germotol Portuguesa, Lda.",
Other,Stone cutting,Mozambique,MZ,90000.0,1993,,Imagral,
Other,Stone extraction,Mozambique,MZ,110000.0,1993,,Pedreira de Matsinho,
Manufacturing & Services,Steel,Mozambique,MZ,140000.0,1993,,Incar,
Manufacturing & Services,Wood Processing,Mozambique,MZ,160000.0,1993,,Serracao 1 de Maio,
Manufacturing & Services,Ceramics,Mozambique,MZ,170000.0,1993,,Fabrica de Mosaicos Zambezia,
Manufacturing & Services,Construction materials,Mozambique,MZ,190000.0,1993,,Ciprel,
Manufacturing & Services,Wood Processing,Mozambique,MZ,200000.0,1993,,Inemprema,
Manufacturing & Services,Food processing,Mozambique,MZ,290000.0,1993,,Sococo,
Manufacturing & Services,Steel,Mozambique,MZ,340000.0,1993,,Famol,
Manufacturing & Services,Construction,Mozambique,MZ,370000.0,1993,,Joaquim Alexandre Silva Dos Reis,
Manufacturing & Services,Construction,Mozambique,MZ,440000.0,1993,,L. Duarte Dos Santos,
Manufacturing & Services,Ceramics,Mozambique,MZ,540000.0,1993,,Icbul,
Manufacturing & Services,Plastics,Mozambique,MZ,600000.0,1993,,Crown Cork Company,
Manufacturing & Services,Ceramics,Mozambique,MZ,740000.0,1993,,Ceramica de Umpala ****,
Manufacturing & Services,Wines & spirits,Mozambique,MZ,900000.0,1993,,Vimoc,
Services,Printing,Mozambique,MZ,80000.0,1994,,Tipografia Classica Comercial,
Manufacturing & Services,Agribusiness,Mozambique,MZ,100000.0,1994,investment commitment US$2.7Mn,Caju de Mocambique,
Primary,Mining,Mozambique,MZ,100000.0,1994,,Metalurgica de Chimoio,
Manufacturing & Services,Manufacturing,Mozambique,MZ,120000.0,1994,,Industrias Costas,
Manufacturing & Services,Construction,Mozambique,MZ,150000.0,1994,,Indico Construcoes,
Manufacturing & Services,Manufacturing,Mozambique,MZ,300000.0,1994,investment commitment of US$802K,Forjadora,
Manufacturing & Services,Manufacturing,Mozambique,MZ,40000.0,1995,tender,Encatex,
Manufacturing & Services,Manufacturing,Mozambique,MZ,50000.0,1995,direct negotiation,Encatex,
Manufacturing & Services,Manufacturing,Mozambique,MZ,60000.0,1995,tender,Encatex,
Infrastructure,Utilities,Mozambique,MZ,120000.0,1995,restricted tender,Hidromoc-South,
Manufacturing & Services,Manufacturing,Mozambique,MZ,120000.0,1995,tender,Encatex,
Manufacturing & Services,Garments,Mozambique,MZ,140000.0,1995,restricted tender,Steia-Warehouse,
Services,Trade,Mozambique,MZ,160000.0,1995,direct negotiation,Hortofruticola,
Manufacturing & Services,Garments,Mozambique,MZ,180000.0,1995,tender,Soveste,
Manufacturing & Services,Manufacturing,Mozambique,MZ,200000.0,1995,tender,Encatex,
Manufacturing & Services,Manufacturing,Mozambique,MZ,250000.0,1995,tender,Encatex,
Services,Services,Mozambique,MZ,340000.0,1995,restricted tender,Mocargo,
Services,Industry,Mozambique,MZ,350000.0,1995,restricted tender,Emplama - Unit 3,
Services,Industry,Mozambique,MZ,360000.0,1995,restricted tender,Emplama - Unit 2,
Manufacturing & Services,Garments,Mozambique,MZ,400000.0,1995,tender,Soveste,
Manufacturing & Services,Agroindustry,Mozambique,MZ,600000.0,1995,restricted tender,Caju de Mocambique-Manjacaze,
Services,Industry,Mozambique,MZ,610000.0,1995,restricted tender,Sweets and Chocolates,
Manufacturing & Services,Garments,Mozambique,MZ,670000.0,1995,direct negotiation,Soveste,
Services,Industry,Mozambique,MZ,720000.0,1995,restricted tender,Emplama - Unit 1,
Manufacturing & Services,Agroindustry,Mozambique,MZ,900000.0,1995,restricted tender,Caju de Mocambique-Inhambane,
Infrastructure,Transport,Mozambique,MZ,900000.0,1995,direct negotiation,Dimac-Dept. Transport,
Services,Industry,Mozambique,MZ,1000000.0,1995,restricted tender,Companhia Ind. Matola Nacala,
Manufacturing & Services,Agroindustry,Mozambique,MZ,1200000.0,1995,restricted tender,Caju de Mocambique-Chamanculo,
Manufacturing & Services,Agroindustry,Mozambique,MZ,2600000.0,1995,restricted tender,Caju de Mocambique-Machava,
Manufacturing & Services,Manufacturing,Mozambique,MZ,14000000.0,1995,direct sale,Cervejas de Mozambique,
Services,Industry,Mozambique,MZ,,1996,Restricted tender,EMARNA,
Services,Industry,Mozambique,MZ,,1996,Lease,Est. Navais da Beira,
Infrastructure,Shipping,Mozambique,MZ,,1996,MBO,Societe Publique Navique,
Financial,Real Estate,Mozambique,MZ,20000.0,1996,,Dimac - Oficina Tete,
Manufacturing & Services,Agriculture,Mozambique,MZ,50000.0,1996,Public tender,Agro Alfa - Offices,
Services,Industry,Mozambique,MZ,90000.0,1996,Restricted tender,Encatex - Armazen Norte,
Services,Industry,Mozambique,MZ,120000.0,1996,,Boror - Barra,
Services,Industry,Mozambique,MZ,120000.0,1996,,Prosul - Armazem,
